,mol_index,v_zi,v_zf
3876,569742.0,104.31425037497539,94.16685365906262
3877,570108.0,93.08107357511253,98.04562303620844
3878,570304.0,149.12534039274118,149.30301321790148
3879,570348.0,51.96318607555325,40.7361910769827
3880,570370.0,115.66900494391928,120.07770726399934
3881,570569.0,84.79396628913983,78.81929807936284
3882,570676.0,122.01749951855207,125.94669733305695
3883,570697.0,105.23496919624567,114.43922518182117
3884,570833.0,131.9190775016258,127.90248400286535
3885,570890.0,100.81157390288033,105.62929515630475
3886,571054.0,136.765245280455,136.77933675227717
3887,571071.0,198.38881806130144,198.38377560967598
3888,571143.0,118.76805802710709,122.79496217958342
3889,571161.0,103.9581309124724,104.23141900886101
3890,571176.0,149.46835186339615,149.46907785718102
3891,571323.0,131.2649867865464,127.17216244520739
3892,571354.0,83.12095454578807,94.43627446087416
3893,571559.0,124.90586658719192,124.19835249340586
3894,571733.0,134.8873255543295,131.09746154821897
3895,571775.0,174.89039128139615,174.88835264945175
3896,571895.0,95.86919283074364,105.86058508671792
3897,572312.0,121.5995877723704,121.59654122996491
3898,572373.0,137.1650368354499,140.65588282179755
3899,572420.0,105.22052284950902,100.14227729069509
3900,572454.0,123.6299708956653,115.71501186152402
3901,572610.0,126.33957606082865,122.4062103234089
3902,572641.0,142.2388076315276,138.52925982527978
3903,572671.0,133.14497457622926,139.431853410189
3904,572700.0,46.75432925644589,56.622680767813435
3905,572812.0,159.2013813032391,162.44623574431964
3906,573162.0,88.52510021596633,76.30196125263276
3907,573207.0,187.35756433067758,187.5260045033341
3908,573338.0,119.29118628499268,119.28739513074339
3909,573584.0,76.68576453426739,70.06967808199236
3910,573615.0,148.77427574989053,151.26920600521473
3911,573770.0,121.56832398943371,121.56862312651425
3912,574068.0,110.32246693368748,114.63865827083069
3913,574136.0,173.5903605311871,170.76627651600361
3914,574189.0,99.22553093653828,104.33319298941024
3915,574588.0,61.314091188118006,61.28651200524128
3916,574676.0,134.0326098068797,130.8322116630514
3917,574818.0,72.06668403018911,64.38699949515747
3918,574866.0,109.8965261565632,105.1440991306285
3919,575216.0,137.53083005685494,129.98284570504447
3920,575319.0,171.63983728776537,174.65314278523113
3921,575604.0,164.71371229379093,161.73249465029863
3922,575745.0,160.67366234401032,157.39347162672564
3923,575887.0,134.05275559488734,130.3303899896678
3924,576026.0,150.42624137957546,153.58536058252298
3925,576039.0,96.50744413121602,90.96705284546812
3926,576161.0,129.7361246441885,129.50880792859954
3927,576165.0,78.81889277628267,90.80258615174161
3928,576275.0,81.08049927155295,67.53149945882345
3929,576347.0,120.64395809553362,113.15279682007052
3930,576358.0,129.30851617737395,121.25750132233817
3931,576524.0,110.06220393629572,117.25363525276539
3932,576577.0,91.5916809826842,100.44662643583956
3933,576662.0,116.7225562996923,116.4778092260465
3934,576761.0,168.62336539574002,168.61293075381266
3935,576767.0,133.19964774689637,133.22029339952016
3936,576944.0,118.84936636056482,114.37900747812064
3937,576974.0,111.81746131614494,116.59528869135758
3938,577176.0,88.16124416222385,98.92571052201569
3939,577256.0,80.43670268078267,92.14192110775886
3940,577269.0,95.31840631842807,105.36070530098317
3941,577567.0,89.69399382044786,100.2971008831303
3942,577605.0,137.70042422413897,137.69972661249278
3943,577860.0,106.51128247136688,110.98439137892585
3944,577910.0,122.79343935081305,118.67177494066111
3945,578122.0,90.38899687732014,100.92688616031697
3946,578213.0,109.38019220941324,118.23113648309347
3947,578307.0,131.58825459653087,127.82565403338084
3948,578505.0,81.01357776301072,67.3257475835602
3949,578864.0,124.92219567378278,129.03422573900934
3950,579115.0,192.6424670597163,192.27444400644993
3951,579253.0,143.43663497939673,136.18463154398736
3952,579327.0,120.7217815511763,128.79926505177866
3953,579691.0,105.53788517953295,100.8009358198644
3954,579951.0,95.25946173718327,89.23626226751917
3955,580414.0,115.98464567731773,124.37946544342772
3956,580476.0,67.33822261407735,59.18129448839674
3957,580605.0,113.56306112235539,104.92169105468744
3958,580689.0,47.491295962060384,47.9261827835357
3959,580854.0,54.825307366532435,63.48009605431445
3960,580893.0,116.79145373673097,120.98000648130885
3961,581013.0,137.4347973437442,137.67233911158257
3962,581319.0,72.00648799939617,84.83513630019871
3963,581587.0,80.38109031610868,66.62856729652388
3964,581691.0,113.93425071478718,117.15384777625047
3965,581707.0,111.67689771055184,111.63661014230334
3966,581750.0,95.80498568027707,95.45851370626248
3967,581914.0,112.29356467395907,112.28921536798588
3968,582111.0,115.33184800033352,110.98130133246529
3969,582466.0,123.13204479161108,118.8383311461901
3970,582561.0,105.73812645182096,105.73396991816568
3971,582696.0,100.16876803801004,104.90359550452672
3972,582829.0,132.89677974257918,136.51536750090236
3973,583047.0,108.77651098688219,104.21955934997534
3974,583055.0,134.09318689868402,130.41601146987347
3975,583078.0,118.52706541337814,109.69236423245958
3976,583219.0,102.36798942839489,102.3669282185397
3977,583588.0,111.83335492101118,107.32113263755322
3978,583727.0,168.05464161826998,171.13369493803683
3979,583988.0,119.73938129919905,110.99704131815366
3980,584130.0,116.30772331328019,116.30573090794769
3981,584251.0,78.22066481183533,71.69557916049209
3982,584494.0,174.66172690198425,174.63123305028523
